5000,16824
10000,23411
15000,28626
20000,34324
25000,29545
30000,31035
35000,33535
40000,37299
45000,46195
50000,40173
55000,49028
60000,50071
65000,51136
70000,52731
75000,57442
80000,57337
85000,67658
90000,56824
95000,71773
100000,68665
