5000,11641
10000,14902
15000,19544
20000,23522
25000,20807
30000,20652
35000,18718
40000,26088
45000,29398
50000,32137
55000,32042
60000,40836
65000,37001
70000,41572
75000,47286
80000,47337
85000,48698
90000,49538
95000,63668
100000,56148
