5000,56
10000,47
15000,33
20000,27
25000,21
30000,20
35000,25
40000,31
45000,22
50000,20
55000,19
60000,18
65000,19
70000,19
75000,19
80000,19
85000,20
90000,22
95000,19
100000,20
